Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total,Did
31-03-2021,300,Dermatology,Adult,65+, 3-6 Months,6,2MH
31-03-2021,300,Dermatology,Adult,65+, 6-9 Months,1,10MH
31-03-2021,300,Dermatology,Child,0-15,15-18 Months,1,34MH
31-03-2021,400,Endocrinology,Adult,65+,15-18 Months,19,3MH
31-03-2021,400,Endocrinology,Child,0-15, 3-6 Months,1,5MH
31-03-2021,402,Diabetes Mellitus,Adult,65+,15-18 Months,21,35MH
31-03-2021,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,8,7MH
31-03-2021,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,13,14MH
31-03-2021,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,5,7MH
31-03-2021,700,Gastro-Enterology,Adult,16-64, 0-3 Months,188,7MH
31-03-2021,700,Gastro-Enterology,Adult,16-64, 3-6 Months,166,5MH
31-03-2021,700,Gastro-Enterology,Adult,16-64, 6-9 Months,111,14MH
31-03-2021,700,Gastro-Enterology,Adult,16-64, 9-12 Months,62,32MH
31-03-2021,700,Gastro-Enterology,Adult,16-64,12-15 Months,86,9MH
31-03-2021,900,Geriatric Medicine,Adult,16-64, 3-6 Months,1,25MH
31-03-2021,1100,Haematology,Adult,16-64,18 Months +,2,25MH
31-03-2021,1100,Haematology,Adult,65+, 0-3 Months,37,25MH
31-03-2021,1100,Haematology,Adult,65+, 3-6 Months,10,22MH
31-03-2021,1300,Neurology,Adult,65+, 0-3 Months,39,8MH
31-03-2021,7800,Urology,Adult,65+,15-18 Months,30,35MH
31-03-2021,7800,Urology,Adult,65+,18 Months +,38,35MH
31-03-2021,8003,Pain Relief,Adult,16-64, 3-6 Months,74,8MH
31-03-2021,8003,Pain Relief,Adult,16-64, 6-9 Months,53,9MH
31-03-2021,8003,Pain Relief,Adult,16-64,12-15 Months,50,15MH
31-03-2021,8003,Pain Relief,Adult,16-64,15-18 Months,22,14MH
31-03-2021,8003,Pain Relief,Adult,65+, 9-12 Months,16,34MH
31-03-2021,100,Cardiology,Adult,16-64, 0-3 Months,8,13MH
31-03-2021,100,Cardiology,Adult,65+, 3-6 Months,7,35MH
31-03-2021,400,Endocrinology,Adult,16-64, 9-12 Months,2,34MH
31-03-2021,402,Diabetes Mellitus,Adult,16-64, 0-3 Months,29,14MH
31-03-2021,402,Diabetes Mellitus,Adult,16-64, 3-6 Months,9,33MH
31-03-2021,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,39,31MH
31-03-2021,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,14,6MH
31-03-2021,700,Gastro-Enterology,Adult,65+, 0-3 Months,41,2MH
31-03-2021,700,Gastro-Enterology,Adult,65+, 3-6 Months,34,8MH
31-03-2021,700,Gastro-Enterology,Adult,65+,12-15 Months,2,9MH
31-03-2021,1503,Gynaecology,Adult,16-64, 0-3 Months,64,35MH
31-03-2021,1503,Gynaecology,Adult,16-64,15-18 Months,91,8MH
31-03-2021,1503,Gynaecology,Adult,65+, 9-12 Months,13,20MH
31-03-2021,1700,Ophthalmology,Adult,0-15, 0-3 Months,130,11MH
31-03-2021,1700,Ophthalmology,Adult,0-15, 6-9 Months,24,15MH
31-03-2021,1700,Ophthalmology,Adult,0-15,15-18 Months,46,34MH
31-03-2021,1700,Ophthalmology,Adult,0-15,18 Months +,17,12MH
31-03-2021,1700,Ophthalmology,Adult,16-64, 3-6 Months,4,18MH
31-03-2021,1700,Ophthalmology,Adult,65+, 9-12 Months,1,26MH
31-03-2021,1800,Orthopaedics,Adult,16-64, 3-6 Months,1,30MH
31-03-2021,2600,General Surgery,Adult,65+, 9-12 Months,10,17MH
31-03-2021,2604,Vascular Surgery,Adult,0-15, 6-9 Months,1,7MH
31-03-2021,2604,Vascular Surgery,Adult,16-64, 3-6 Months,34,7MH
31-03-2021,2604,Vascular Surgery,Adult,16-64, 6-9 Months,43,13MH
31-03-2021,7800,Urology,Adult,16-64, 0-3 Months,29,15MH
31-03-2021,7800,Urology,Adult,16-64,15-18 Months,1,21MH
31-03-2021,7800,Urology,Adult,65+, 3-6 Months,6,32MH
31-03-2021,7800,Urology,Adult,65+, 6-9 Months,1,8MH
31-03-2021,7800,Urology,Adult,65+,12-15 Months,2,9MH
31-03-2021,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,324,2MH
31-03-2021,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,60,28MH
31-03-2021,600,Otolaryngology (ENT),Adult,65+,15-18 Months,64,28MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,34,2MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,28,34MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15,12-15 Months,34,10MH
31-03-2021,1700,Ophthalmology,Adult,16-64,18 Months +,1472,19MH
31-03-2021,1700,Ophthalmology,Adult,65+, 0-3 Months,370,24MH
31-03-2021,1700,Ophthalmology,Adult,65+, 3-6 Months,336,36MH
31-03-2021,1700,Ophthalmology,Adult,65+, 6-9 Months,246,19MH
31-03-2021,1700,Ophthalmology,Adult,65+,12-15 Months,304,31MH
31-03-2021,1700,Ophthalmology,Adult,65+,15-18 Months,257,1MH
31-03-2021,1700,Ophthalmology,Child,0-15, 6-9 Months,18,4MH
31-03-2021,1700,Ophthalmology,Child,0-15,18 Months +,190,36MH
31-03-2021,1800,Orthopaedics,Adult,65+, 9-12 Months,33,1MH
31-03-2021,1800,Orthopaedics,Child,0-15, 9-12 Months,10,19MH
31-03-2021,7900,Clinical Immunology,Child,0-15,15-18 Months,71,8MH
31-03-2021,7900,Clinical Immunology,Child,0-15,18 Months +,737,24MH
31-03-2021,7900,Clinical Immunology,Child,16-64, 3-6 Months,1,25MH
31-03-2021,7900,Clinical Immunology,Child,16-64,12-15 Months,2,32MH
31-03-2021,7900,Clinical Immunology,Child,16-64,15-18 Months,2,5MH
31-03-2021,8003,Pain Relief,Child,0-15, 9-12 Months,3,15MH
31-03-2021,8800,Immunology,Child,0-15, 9-12 Months,12,21MH
31-03-2021,100,Cardiology,Adult,16-64, 3-6 Months,92,16MH
31-03-2021,100,Cardiology,Adult,16-64,12-15 Months,96,22MH
31-03-2021,100,Cardiology,Adult,65+, 9-12 Months,19,22MH
31-03-2021,300,Dermatology,Adult,16-64,18 Months +,203,21MH
31-03-2021,300,Dermatology,Adult,65+, 0-3 Months,52,24MH
31-03-2021,300,Dermatology,Adult,65+, 3-6 Months,38,2MH
31-03-2021,300,Dermatology,Adult,65+, 6-9 Months,35,17MH
31-03-2021,300,Dermatology,Adult,65+,15-18 Months,31,32MH
31-03-2021,300,Dermatology,Child,0-15, 3-6 Months,1,35MH
31-03-2021,1100,Haematology,Adult,16-64, 0-3 Months,32,14MH
31-03-2021,1100,Haematology,Adult,16-64, 3-6 Months,30,15MH
31-03-2021,1100,Haematology,Adult,16-64, 6-9 Months,20,13MH
31-03-2021,1100,Haematology,Adult,16-64,12-15 Months,11,16MH
31-03-2021,1100,Haematology,Adult,16-64,15-18 Months,12,33MH
31-03-2021,1300,Neurology,Adult,16-64, 0-3 Months,29,35MH
31-03-2021,1300,Neurology,Adult,16-64, 6-9 Months,18,4MH
31-03-2021,1300,Neurology,Adult,16-64,15-18 Months,27,21MH
31-03-2021,1300,Neurology,Adult,65+,12-15 Months,1,25MH
31-03-2021,1800,Orthopaedics,Adult,65+, 9-12 Months,39,34MH
31-03-2021,2500,Rheumatology,Adult,16-64, 3-6 Months,43,25MH
31-03-2021,2500,Rheumatology,Adult,16-64, 6-9 Months,40,8MH
31-03-2021,2500,Rheumatology,Adult,16-64,12-15 Months,30,34MH
31-03-2021,2500,Rheumatology,Adult,16-64,15-18 Months,34,19MH
31-03-2021,2500,Rheumatology,Adult,65+, 9-12 Months,11,16MH
31-03-2021,2600,General Surgery,Adult,16-64, 9-12 Months,3,28MH
31-03-2021,5000,General Medicine,Adult,16-64, 3-6 Months,241,36MH
31-03-2021,5000,General Medicine,Adult,16-64, 6-9 Months,151,1MH
31-03-2021,5000,General Medicine,Adult,16-64,12-15 Months,128,26MH
31-03-2021,5000,General Medicine,Adult,16-64,18 Months +,168,5MH
31-03-2021,5000,General Medicine,Adult,65+,15-18 Months,53,28MH
31-03-2021,7800,Urology,Adult,16-64, 3-6 Months,2,19MH
31-03-2021,7800,Urology,Adult,16-64, 6-9 Months,11,16MH
31-03-2021,7800,Urology,Adult,16-64,12-15 Months,1,10MH
31-03-2021,8000,Anaesthetics,Adult,16-64,18 Months +,36,10MH
31-03-2021,8000,Anaesthetics,Adult,65+, 0-3 Months,10,11MH
31-03-2021,8000,Anaesthetics,Adult,65+, 3-6 Months,8,28MH
31-03-2021,8000,Anaesthetics,Adult,65+, 6-9 Months,2,28MH
31-03-2021,8000,Anaesthetics,Adult,65+,12-15 Months,5,30MH
31-03-2021,0,Small Volume Specialities,Adult,16-64, 3-6 Months,1,31MH
31-03-2021,100,Cardiology,Adult,16-64,18 Months +,127,4MH
31-03-2021,100,Cardiology,Adult,65+, 0-3 Months,6,28MH
31-03-2021,100,Cardiology,Adult,65+, 3-6 Months,10,18MH
31-03-2021,100,Cardiology,Adult,65+, 6-9 Months,7,27MH
31-03-2021,100,Cardiology,Adult,65+,12-15 Months,10,14MH
31-03-2021,100,Cardiology,Adult,65+,15-18 Months,11,8MH
31-03-2021,400,Endocrinology,Adult,16-64,15-18 Months,9,12MH
31-03-2021,1300,Neurology,Adult,65+, 9-12 Months,26,15MH
31-03-2021,1300,Neurology,Child,0-15,12-15 Months,2,28MH
31-03-2021,1302,Paediatric Neurology,Adult,16-64, 3-6 Months,1,31MH
31-03-2021,1302,Paediatric Neurology,Adult,16-64, 6-9 Months,1,22MH
31-03-2021,1302,Paediatric Neurology,Adult,16-64,12-15 Months,2,6MH
31-03-2021,1400,Neurosurgery,Adult,65+, 9-12 Months,41,24MH
31-03-2021,1400,Neurosurgery,Adult,65+,15-18 Months,75,17MH
31-03-2021,1400,Neurosurgery,Adult,65+,18 Months +,144,12MH
31-03-2021,1600,Oncology,Adult,16-64,12-15 Months,5,3MH
31-03-2021,1600,Oncology,Adult,16-64,18 Months +,1,5MH
31-03-2021,1600,Oncology,Adult,65+, 0-3 Months,25,30MH
31-03-2021,1700,Ophthalmology,Adult,16-64, 3-6 Months,194,9MH
31-03-2021,1700,Ophthalmology,Adult,16-64, 6-9 Months,149,29MH
31-03-2021,1700,Ophthalmology,Adult,16-64, 9-12 Months,78,35MH
31-03-2021,1700,Ophthalmology,Adult,16-64,12-15 Months,139,23MH
31-03-2021,1700,Ophthalmology,Child,0-15,15-18 Months,62,18MH
31-03-2021,1900,Paediatrics,Adult,16-64, 0-3 Months,8,3MH
31-03-2021,1900,Paediatrics,Adult,16-64, 6-9 Months,2,14MH
31-03-2021,1900,Paediatrics,Adult,16-64, 9-12 Months,2,17MH
31-03-2021,1900,Paediatrics,Child,0-15,15-18 Months,15,32MH
31-03-2021,1900,Paediatrics,Child,0-15,18 Months +,36,12MH
31-03-2021,1902,Paed Cardiology,Child,0-15, 0-3 Months,116,33MH
31-03-2021,1902,Paed Cardiology,Child,0-15, 6-9 Months,47,20MH
31-03-2021,1902,Paed Cardiology,Child,0-15, 9-12 Months,36,23MH
31-03-2021,1902,Paed Cardiology,Child,0-15,18 Months +,74,1MH
31-03-2021,1905,Paed Endocrinology,Adult,16-64, 0-3 Months,1,17MH
31-03-2021,1905,Paed Endocrinology,Child,0-15,15-18 Months,17,10MH
31-03-2021,1912,Paediatric Respiratory Medicine,Adult,16-64, 9-12 Months,1,18MH
31-03-2021,1912,Paediatric Respiratory Medicine,Child,0-15,15-18 Months,31,24MH
31-03-2021,2000,Plastic Surgery,Adult,16-64, 0-3 Months,134,1MH
31-03-2021,2000,Plastic Surgery,Adult,16-64, 6-9 Months,94,14MH
31-03-2021,2000,Plastic Surgery,Adult,16-64, 9-12 Months,55,36MH
31-03-2021,2000,Plastic Surgery,Adult,16-64,18 Months +,319,16MH
31-03-2021,2000,Plastic Surgery,Adult,65+, 3-6 Months,43,11MH
31-03-2021,2000,Plastic Surgery,Child,0-15,15-18 Months,32,26MH
31-03-2021,2000,Plastic Surgery,Child,0-15,18 Months +,46,9MH
31-03-2021,2300,Nephrology,Adult,65+, 0-3 Months,48,19MH
31-03-2021,2300,Nephrology,Adult,65+, 3-6 Months,41,7MH
31-03-2021,2300,Nephrology,Adult,65+, 6-9 Months,3,32MH
31-03-2021,2300,Nephrology,Adult,65+,12-15 Months,1,15MH
31-03-2021,2400,Respiratory Medicine,Adult,16-64,15-18 Months,39,5MH
31-03-2021,2400,Respiratory Medicine,Adult,65+, 0-3 Months,48,33MH
31-03-2021,2400,Respiratory Medicine,Adult,65+, 6-9 Months,40,33MH
31-03-2021,2400,Respiratory Medicine,Adult,65+, 9-12 Months,23,28MH
31-03-2021,2400,Respiratory Medicine,Adult,65+,12-15 Months,34,13MH
31-03-2021,2400,Respiratory Medicine,Adult,65+,18 Months +,39,2MH
31-03-2021,2500,Rheumatology,Adult,65+,15-18 Months,49,7MH
31-03-2021,2500,Rheumatology,Adult,65+,18 Months +,90,35MH
31-03-2021,2500,Rheumatology,Child,0-15, 3-6 Months,1,13MH
31-03-2021,2600,General Surgery,Adult,16-64, 6-9 Months,46,35MH
31-03-2021,2600,General Surgery,Adult,16-64, 9-12 Months,21,8MH
31-03-2021,2500,Rheumatology,Adult,16-64, 3-6 Months,36,3MH
31-03-2021,2500,Rheumatology,Adult,16-64, 6-9 Months,16,32MH
31-03-2021,2500,Rheumatology,Adult,16-64,12-15 Months,2,18MH
31-03-2021,100,Cardiology,Adult,16-64, 3-6 Months,30,8MH
31-03-2021,100,Cardiology,Adult,16-64, 6-9 Months,40,1MH
31-03-2021,100,Cardiology,Adult,16-64,12-15 Months,10,33MH
31-03-2021,100,Cardiology,Adult,16-64,15-18 Months,3,13MH
31-03-2021,300,Dermatology,Adult,65+, 0-3 Months,40,33MH
31-03-2021,400,Endocrinology,Adult,16-64, 9-12 Months,7,32MH
31-03-2021,700,Gastro-Enterology,Adult,65+, 0-3 Months,32,8MH
31-03-2021,700,Gastro-Enterology,Adult,65+, 3-6 Months,22,24MH
31-03-2021,700,Gastro-Enterology,Adult,65+, 6-9 Months,7,6MH
31-03-2021,700,Gastro-Enterology,Adult,65+,12-15 Months,1,8MH
31-03-2021,700,Gastro-Enterology,Adult,65+,15-18 Months,1,4MH
31-03-2021,900,Geriatric Medicine,Adult,16-64, 9-12 Months,5,36MH
31-03-2021,900,Geriatric Medicine,Adult,65+,12-15 Months,10,31MH
31-03-2021,900,Geriatric Medicine,Adult,65+,18 Months +,1,10MH
31-03-2021,1100,Haematology,Adult,16-64, 0-3 Months,25,2MH
31-03-2021,1100,Haematology,Adult,65+, 3-6 Months,6,11MH
31-03-2021,1100,Haematology,Adult,65+, 6-9 Months,8,34MH
31-03-2021,1100,Haematology,Adult,65+,12-15 Months,7,27MH
31-03-2021,1100,Haematology,Adult,65+,15-18 Months,4,16MH
31-03-2021,1300,Neurology,Adult,16-64, 0-3 Months,3,3MH
31-03-2021,1300,Neurology,Adult,65+, 3-6 Months,1,2MH
31-03-2021,1503,Gynaecology,Adult,16-64, 6-9 Months,61,17MH
31-03-2021,1503,Gynaecology,Adult,16-64, 9-12 Months,45,25MH
31-03-2021,1700,Ophthalmology,Adult,65+, 9-12 Months,3,25MH
31-03-2021,1800,Orthopaedics,Adult,16-64, 3-6 Months,202,27MH
31-03-2021,1800,Orthopaedics,Adult,16-64,12-15 Months,42,28MH
31-03-2021,1800,Orthopaedics,Adult,16-64,15-18 Months,15,12MH
31-03-2021,1800,Orthopaedics,Adult,65+, 9-12 Months,21,14MH
31-03-2021,2000,Plastic Surgery,Adult,65+, 0-3 Months,4,26MH
31-03-2021,2000,Plastic Surgery,Adult,65+,15-18 Months,12,22MH
31-03-2021,2300,Nephrology,Adult,16-64, 0-3 Months,27,34MH
31-03-2021,2300,Nephrology,Adult,16-64, 3-6 Months,18,9MH
31-03-2021,2300,Nephrology,Adult,65+, 6-9 Months,2,28MH
31-03-2021,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,39,5MH
31-03-2021,2500,Rheumatology,Adult,16-64, 0-3 Months,98,7MH
31-03-2021,2500,Rheumatology,Adult,16-64, 3-6 Months,79,8MH
31-03-2021,2500,Rheumatology,Adult,16-64, 6-9 Months,45,8MH
31-03-2021,2500,Rheumatology,Adult,16-64,12-15 Months,58,21MH
31-03-2021,2500,Rheumatology,Adult,16-64,15-18 Months,43,18MH
31-03-2021,2500,Rheumatology,Adult,16-64,18 Months +,74,24MH
31-03-2021,2600,General Surgery,Adult,65+, 9-12 Months,5,24MH
31-03-2021,2600,General Surgery,Adult,65+,18 Months +,2,9MH
31-03-2021,7800,Urology,Adult,16-64, 0-3 Months,179,34MH
31-03-2021,7800,Urology,Adult,16-64, 3-6 Months,146,14MH
31-03-2021,7800,Urology,Adult,16-64, 6-9 Months,136,13MH
31-03-2021,7800,Urology,Adult,16-64,12-15 Months,84,33MH
31-03-2021,7800,Urology,Adult,16-64,18 Months +,15,35MH
31-03-2021,400,Endocrinology,Adult,65+, 0-3 Months,34,29MH
31-03-2021,400,Endocrinology,Adult,65+, 3-6 Months,25,22MH
31-03-2021,400,Endocrinology,Adult,65+, 6-9 Months,6,23MH
31-03-2021,2600,General Surgery,Child,0-15, 9-12 Months,8,13MH
31-03-2021,2600,General Surgery,Child,0-15,15-18 Months,34,26MH
31-03-2021,2600,General Surgery,Child,0-15,18 Months +,32,22MH
31-03-2021,2603,Hepato-Biliary Surgery,Adult,16-64, 3-6 Months,12,36MH
31-03-2021,2603,Hepato-Biliary Surgery,Adult,16-64,12-15 Months,1,36MH
31-03-2021,2604,Vascular Surgery,Adult,16-64, 3-6 Months,60,7MH
31-03-2021,2604,Vascular Surgery,Adult,16-64, 6-9 Months,60,3MH
31-03-2021,2604,Vascular Surgery,Adult,16-64, 9-12 Months,42,9MH
31-03-2021,2604,Vascular Surgery,Adult,16-64,12-15 Months,38,12MH
31-03-2021,2605,Breast Surgery,Adult,65+,15-18 Months,7,22MH
31-03-2021,2605,Breast Surgery,Child,0-15, 0-3 Months,3,34MH
31-03-2021,2605,Breast Surgery,Child,0-15, 6-9 Months,2,20MH
31-03-2021,2605,Breast Surgery,Child,0-15, 9-12 Months,1,11MH
31-03-2021,2700,Infectious Diseases,Adult,65+, 0-3 Months,3,8MH
31-03-2021,2700,Infectious Diseases,Adult,65+, 3-6 Months,2,36MH
31-03-2021,2700,Infectious Diseases,Adult,65+,12-15 Months,1,29MH
31-03-2021,5000,General Medicine,Adult,16-64,15-18 Months,4,13MH
31-03-2021,5000,General Medicine,Adult,65+, 6-9 Months,1,20MH
31-03-2021,7600,Cardio-Thoracic Surgery,Adult,16-64, 0-3 Months,25,31MH
31-03-2021,7600,Cardio-Thoracic Surgery,Adult,65+, 3-6 Months,3,29MH
31-03-2021,7800,Urology,Adult,65+,15-18 Months,47,26MH
31-03-2021,7800,Urology,Child,0-15, 0-3 Months,65,25MH
31-03-2021,7800,Urology,Child,0-15, 9-12 Months,47,29MH
31-03-2021,1503,Gynaecology,Adult,16-64,15-18 Months,26,8MH
31-03-2021,1503,Gynaecology,Adult,65+, 0-3 Months,56,22MH
31-03-2021,1503,Gynaecology,Adult,65+, 3-6 Months,51,23MH
31-03-2021,1503,Gynaecology,Adult,65+, 6-9 Months,46,22MH
31-03-2021,1503,Gynaecology,Adult,65+, 9-12 Months,22,9MH
31-03-2021,1503,Gynaecology,Adult,65+,12-15 Months,20,33MH
31-03-2021,1503,Gynaecology,Adult,65+,18 Months +,1,3MH
31-03-2021,0,Small Volume Specialities,Adult,16-64, 3-6 Months,1,27MH
31-03-2021,100,Cardiology,Adult,16-64, 6-9 Months,89,36MH
31-03-2021,100,Cardiology,Adult,16-64, 9-12 Months,47,11MH
31-03-2021,300,Dermatology,Child,0-15, 0-3 Months,19,21MH
31-03-2021,300,Dermatology,Child,0-15, 9-12 Months,9,25MH
31-03-2021,300,Dermatology,Child,0-15,18 Months +,29,15MH
31-03-2021,400,Endocrinology,Adult,16-64,15-18 Months,18,11MH
31-03-2021,400,Endocrinology,Adult,65+, 0-3 Months,4,21MH
31-03-2021,400,Endocrinology,Adult,65+, 6-9 Months,4,32MH
31-03-2021,402,Diabetes Mellitus,Adult,16-64,18 Months +,10,11MH
31-03-2021,402,Diabetes Mellitus,Adult,65+, 0-3 Months,3,19MH
31-03-2021,402,Diabetes Mellitus,Adult,65+, 3-6 Months,8,24MH
31-03-2021,402,Diabetes Mellitus,Adult,65+, 6-9 Months,7,33MH
31-03-2021,402,Diabetes Mellitus,Adult,65+, 9-12 Months,6,4MH
31-03-2021,600,Otolaryngology (ENT),Adult,65+,18 Months +,119,11MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,29,25MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,31,7MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,23,10MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 9-12 Months,19,25MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15,12-15 Months,33,14MH
31-03-2021,700,Gastro-Enterology,Adult,16-64,15-18 Months,15,3MH
31-03-2021,1503,Gynaecology,Adult,16-64, 9-12 Months,49,27MH
31-03-2021,1700,Ophthalmology,Adult,16-64, 9-12 Months,2,26MH
31-03-2021,1700,Ophthalmology,Adult,65+,18 Months +,2,24MH
31-03-2021,1800,Orthopaedics,Adult,65+, 9-12 Months,42,17MH
31-03-2021,2600,General Surgery,Adult,65+, 0-3 Months,37,23MH
31-03-2021,5000,General Medicine,Adult,16-64, 0-3 Months,3,3MH
31-03-2021,5000,General Medicine,Adult,65+, 3-6 Months,1,13MH
31-03-2021,100,Cardiology,Adult,65+, 0-3 Months,17,7MH
31-03-2021,100,Cardiology,Adult,65+, 3-6 Months,25,4MH
31-03-2021,100,Cardiology,Adult,65+, 6-9 Months,24,25MH
31-03-2021,100,Cardiology,Adult,65+,12-15 Months,14,14MH
31-03-2021,100,Cardiology,Adult,65+,15-18 Months,34,28MH
31-03-2021,100,Cardiology,Adult,65+,18 Months +,23,17MH
31-03-2021,300,Dermatology,Adult,16-64,15-18 Months,44,32MH
31-03-2021,300,Dermatology,Adult,65+, 9-12 Months,4,34MH
31-03-2021,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,90,16MH
31-03-2021,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,111,11MH
31-03-2021,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,34,36MH
31-03-2021,600,Otolaryngology (ENT),Adult,65+,15-18 Months,11,6MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,6,33MH
31-03-2021,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,4,8MH
31-03-2021,601,Paediatric ENT,Adult,16-64, 9-12 Months,1,16MH
31-03-2021,1300,Neurology,Adult,16-64, 9-12 Months,1,2MH
31-03-2021,1300,Neurology,Adult,65+, 0-3 Months,1,2MH
31-03-2021,1503,Gynaecology,Adult,16-64, 0-3 Months,204,8MH
31-03-2021,1503,Gynaecology,Adult,16-64, 3-6 Months,152,32MH
31-03-2021,1503,Gynaecology,Adult,16-64,12-15 Months,74,5MH
31-03-2021,1503,Gynaecology,Adult,65+, 6-9 Months,19,32MH
31-03-2021,1503,Gynaecology,Adult,65+,15-18 Months,5,14MH
31-03-2021,1503,Gynaecology,Child,0-15, 0-3 Months,7,23MH
31-03-2021,1503,Gynaecology,Child,0-15, 3-6 Months,6,14MH
31-03-2021,1503,Gynaecology,Child,0-15, 6-9 Months,3,34MH
31-03-2021,1503,Gynaecology,Child,0-15,12-15 Months,1,34MH
31-03-2021,1800,Orthopaedics,Adult,16-64,18 Months +,125,17MH
31-03-2021,1800,Orthopaedics,Adult,65+, 0-3 Months,49,21MH
31-03-2021,1800,Orthopaedics,Adult,65+, 3-6 Months,53,19MH
31-03-2021,1800,Orthopaedics,Adult,65+, 6-9 Months,39,27MH
31-03-2021,1800,Orthopaedics,Adult,65+,12-15 Months,37,20MH
31-03-2021,1800,Orthopaedics,Child,0-15, 0-3 Months,5,13MH
31-03-2021,1800,Orthopaedics,Child,0-15, 6-9 Months,1,25MH
31-03-2021,1800,Orthopaedics,Child,0-15,18 Months +,1,20MH
31-03-2021,2300,Nephrology,Adult,65+, 0-3 Months,3,32MH
31-03-2021,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,40,33MH
31-03-2021,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,39,31MH
31-03-2021,2400,Respiratory Medicine,Adult,16-64,12-15 Months,51,8MH
31-03-2021,2400,Respiratory Medicine,Adult,65+, 9-12 Months,12,35MH
31-03-2021,2400,Respiratory Medicine,Adult,65+,15-18 Months,31,26MH
31-03-2021,2600,General Surgery,Adult,16-64, 0-3 Months,106,26MH
31-03-2021,2600,General Surgery,Adult,16-64, 6-9 Months,41,31MH
31-03-2021,2600,General Surgery,Adult,16-64,15-18 Months,10,24MH
31-03-2021,2600,General Surgery,Adult,16-64,18 Months +,1,24MH
31-03-2021,2600,General Surgery,Adult,65+, 3-6 Months,48,32MH
31-03-2021,2600,General Surgery,Adult,65+,12-15 Months,5,4MH
31-03-2021,2600,General Surgery,Child,0-15, 0-3 Months,13,14MH
31-03-2021,2600,General Surgery,Child,0-15, 6-9 Months,8,23MH
31-03-2021,2600,General Surgery,Child,0-15,12-15 Months,1,3MH
28-02-2021,2600,General Surgery,Child,0-15, 3-6 Months,17,28MH
28-02-2021,5000,General Medicine,Adult,16-64, 0-3 Months,223,21MH
28-02-2021,5000,General Medicine,Adult,16-64, 3-6 Months,207,25MH
28-02-2021,5000,General Medicine,Adult,16-64, 6-9 Months,147,3MH
28-02-2021,5000,General Medicine,Adult,16-64, 9-12 Months,81,26MH
28-02-2021,5000,General Medicine,Adult,16-64,12-15 Months,74,18MH
28-02-2021,0,Small Volume Specialities,Adult,16-64, 0-3 Months,4,25MH
28-02-2021,100,Cardiology,Adult,0-15, 0-3 Months,2,21MH
28-02-2021,100,Cardiology,Adult,0-15, 9-12 Months,2,19MH
28-02-2021,100,Cardiology,Adult,16-64, 3-6 Months,426,26MH
28-02-2021,100,Cardiology,Adult,16-64, 6-9 Months,265,2MH
28-02-2021,100,Cardiology,Adult,16-64,12-15 Months,186,36MH
28-02-2021,300,Dermatology,Adult,0-15, 0-3 Months,8,11MH
28-02-2021,300,Dermatology,Adult,0-15, 9-12 Months,1,20MH
28-02-2021,300,Dermatology,Adult,16-64, 3-6 Months,391,35MH
28-02-2021,300,Dermatology,Adult,16-64, 6-9 Months,153,19MH
28-02-2021,300,Dermatology,Adult,16-64,12-15 Months,147,6MH
28-02-2021,400,Endocrinology,Adult,16-64,15-18 Months,48,16MH
28-02-2021,400,Endocrinology,Adult,65+,12-15 Months,26,16MH
28-02-2021,400,Endocrinology,Adult,65+,18 Months +,84,25MH
28-02-2021,600,Otolaryngology (ENT),Adult,0-15, 3-6 Months,3,7MH
28-02-2021,600,Otolaryngology (ENT),Adult,65+,15-18 Months,43,32MH
28-02-2021,700,Gastro-Enterology,Adult,65+,15-18 Months,1,5MH
28-02-2021,900,Geriatric Medicine,Adult,16-64, 0-3 Months,13,1MH
28-02-2021,1100,Haematology,Adult,16-64, 0-3 Months,143,9MH
28-02-2021,1100,Haematology,Adult,16-64, 9-12 Months,64,11MH
28-02-2021,1100,Haematology,Adult,65+, 6-9 Months,39,35MH
28-02-2021,1300,Neurology,Adult,16-64, 0-3 Months,321,9MH
28-02-2021,1300,Neurology,Adult,16-64, 9-12 Months,144,34MH
